brand,content,score,at,replyContent,replyDate
BPCL,best,5,2025-10-24 18:43:35,"Hi Mukesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,very good experience,5,2025-10-24 18:38:13,"Hi Manish,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,"So, bad service I'm eKYC kar raha hu but nhi ho rha hai online bharat gas customer care se solution lene ke baad bhi",1,2025-10-24 18:34:32,"Hi Sir/Ma'am,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. -117851 in your mail. - BPCL Customer Support

",
BPCL,Good,4,2025-10-24 18:05:45,"Hi Niru,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,excellent,5,2025-10-24 17:57:39,"Hi Rapina,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Nice,4,2025-10-24 16:28:55,"Hi Sonu,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good services,5,2025-10-24 16:22:16,"Hi Suresh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,nice,5,2025-10-24 15:49:08,"Hi Zeeshan,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,"User friendly, excellent App",5,2025-10-24 15:26:55,"Hi Basavarajappa,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Good,3,2025-10-24 15:19:03,"Hi Kusum,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",
BPCL,Very Useful,5,2025-10-24 15:05:01,"Hi Baludada,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Very easy to operate nd helpful,5,2025-10-24 14:48:17,"Hi Dhanne,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Good keep,5,2025-10-24 14:16:37,"Hi Saranya,
Thanks for sharing your feedback. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL. We request you to update your app to the latest version to feel the difference.
- Bharat Petroleum Corporation Limited",
BPCL,"very bad app every week updates, alwas crass",1,2025-10-24 14:15:54,"Hi Subodh,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. -117841 in your mail. - BPCL Customer Support

",
BPCL,good app.,4,2025-10-24 14:08:10,"Hi Sheela,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Very slow,3,2025-10-24 13:56:03,"Hi Murthy,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. -117839 in your mail. - BPCL Customer Support

",
BPCL,booking service good,5,2025-10-24 13:51:58,"Hi Hari,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,ok best service,5,2025-10-24 13:47:44,"Hi Dinesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Worst App. Not user friendly. I could not figure out how to book cylinder and pay online.,1,2025-10-24 13:21:55,"Hi Vanitha,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. -117836 in your mail. - BPCL Customer Support
",
BPCL,there no option found for cylinder booking,1,2025-10-24 13:04:39,"Hi Mishara,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-117835 in your mail. - BPCL Customer Support

",
BPCL,quite satisfactory,4,2025-10-24 12:48:15,"Hi Suhas,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,poor Service,1,2025-10-24 12:08:53,"Hi Sandesh,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. -117833 in your mail. - BPCL Customer Support


",
BPCL,very good,5,2025-10-24 11:59:41,"Hi Vidyasagar,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,fast and convenient,5,2025-10-24 11:57:30,"Hi Pankaj,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,super,5,2025-10-24 11:52:01,"Hi Riya,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,where is the payment link,3,2025-10-24 11:49:22,"Hi Yasmin,
We regret the inconvenience caused. You can check the payment refund status in Payment History option available under More page. Share your registered mobile number LPG ID and transaction date & time on support@hellobpcl.in and we will immediately look into this. Please include token no. -117829 in your mail. - BPCL Customer Support

",
BPCL,very nice,5,2025-10-24 11:47:41,"Hi Pradeep,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,excellent,5,2025-10-24 11:29:31,"Hi Vijay,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,Good,4,2025-10-24 11:17:26,"Hi Ranjit,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good service,5,2025-10-24 10:52:00,"Hi Varis,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,बहुत ज्यादा गंदी सर्विसेज हैं आपकी,1,2025-10-24 10:20:39,"Hi Jitendra,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in.  Please include token no. -117823 in your mail. - BPCL Customer Support

",
BPCL,BPCL is the best,5,2025-10-24 10:19:13,"Hi Saile,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good app,5,2025-10-24 09:59:35,"Hi Khalid,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,5,2025-10-24 09:27:01,"Hi Chabi,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,very good sarvish,5,2025-10-24 09:24:42,"Hi Mukesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good application,5,2025-10-24 09:23:20,"Hi Bijender,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,book karne ke baad deliver likha aa jata hain but cylinder aata hi nahi,1,2025-10-24 09:09:42,"Hi Sandeep,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no.--117816 in your mail. - BPCL Customer Support",
BPCL,चंद्रा गैस वाले बेकार है समय पर गैस नहीं देते है,1,2025-10-24 09:04:18,"Hi Mahesh,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no.-117815 in your mail. - BPCL Customer Support",
BPCL,This app experience is very good 👍,5,2025-10-24 09:02:48,"Hi Bugide,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good and helpful,5,2025-10-24 08:56:43,"Hi Rajesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,user friendly application and very easy to use.,4,2025-10-24 08:38:28,"Hi Aravindakshan,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,super,5,2025-10-24 08:28:32,"Hi Navya,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,"fast booking,all information about your connection.love BPCL",5,2025-10-24 08:28:21,"Hi Madan,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good service .,5,2025-10-24 08:09:07,"Hi Joseph,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,great application,5,2025-10-24 08:08:47,"Hi Vinod,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,good,5,2025-10-24 07:56:52,"Hi Gopi,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,ok,4,2025-10-24 07:06:59,"Hi Rampally,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,valuable,5,2025-10-24 06:55:58,"Hi Vinu,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,"Excellent job, keep it up 👍",5,2025-10-24 06:19:15,"Hi Swaranjeet,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,We get quick service by using this app,5,2025-10-24 05:26:33,"Hi Usha,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very nice,5,2025-10-23 21:32:51,"Hi Avinash,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,Good,4,2025-10-23 21:25:01,"Hi Nitin,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,unable to find any data,1,2025-10-23 21:17:28,"Hi Ambrish,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.117799 in your mail. - BPCL Customer Support

",
BPCL,name correction ho gya thanks bpcl,5,2025-10-23 21:10:18,"Hi Mirza,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,2,2025-10-23 20:54:11,"Hi Pradeep,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",
BPCL,Good,4,2025-10-23 20:40:12,"Hi Naveen,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,I like it,5,2025-10-23 20:39:55,"Hi Mohammad,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,evry time update provlem,1,2025-10-23 20:33:47,"Hi Gopal,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-117794 in your mail. - BPCL Customer Support
",
BPCL,good,3,2025-10-23 19:30:44,"Hi Jagdish,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",
BPCL,unable to pay online.,3,2025-10-23 19:17:40,"Hi Arvind,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no.-117791 in your mail. - BPCL Customer Support

",
BPCL,"All the cylinders in Bharat Gas warehouse are damaged, pressed from everywhere, the colour has faded, they do not keep good cylinders, the company should take some care. Mittal Agency New panvel",1,2025-10-23 19:04:08,"Hi Nitesh,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. 117790 in your mail. - BPCL Customer Support

",
BPCL,good,5,2025-10-23 18:57:28,"Hi Susi,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,nice app. easy to use,5,2025-10-23 18:38:49,"Hi Rahul,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very good,5,2025-10-23 18:30:44,"Hi Suhaib,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2025-10-23 17:56:07,"Hi Zaman,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2025-10-23 17:13:40,"Hi Salman,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2025-10-23 15:58:33,"Hi Sree,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,nice and very users friendly,5,2025-10-23 15:48:20,"Hi Vikash,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,l have booked my LPG connection on 16/10/2025.but til now I did not get the cylinder refilled. agency is-Bismi gas Gramin vitrak vannappuram,1,2025-10-23 14:45:10,"Hi George,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in  Please include token no.-117781 in your mail. - BPCL Customer Support

",
BPCL,good good,5,2025-10-23 14:28:40,"Hi Chandra,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,wow,5,2025-10-23 14:13:13,"Hi Jayesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good service,5,2025-10-23 13:53:23,"Hi Anoop,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,excellent please improve delivery two three days it's take to much time one week 10 days for delivery thanks BPCL,3,2025-10-23 13:08:10,"Hi Sabira ,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no.-117777 in your mail. - BPCL Customer Support",
BPCL,superb,5,2025-10-23 12:02:11,"Hi Sameer,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,prompt,5,2025-10-23 11:51:31,"Hi Moin,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,"Every time we update the app, it fails to log us into this app since we have already registered then why do we need to register again and again..please solve this",1,2025-10-23 10:46:54,"Hi Suresh,
Thanks for sharing your feedback. We apologize for the inconvenience caused. BPCL is committed to deliver an energizing experience to you. Kindly share your concerns and your consumer details or registered mobile number on support@hellobpcl.in. Please include token no. -117774 in your mail. - BPCL Customer Support

",
BPCL,Good,5,2025-10-23 10:39:58,"Hi Sanjay,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,excellent,5,2025-10-23 10:14:09,"Hi Sammoi,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good service,5,2025-10-23 09:30:39,"Hi Lavan,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,nice app,5,2025-10-23 09:18:37,"Hi Hemant,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very beautiful apps,5,2025-10-23 08:31:26,"Hi Randheer,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,super and safe,5,2025-10-23 08:19:43,"Hi Ayesha,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,nice app,5,2025-10-23 08:07:53,"Hi Meera,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,excellent,5,2025-10-23 08:05:09,"Hi Chaitanya,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,"app is good but the service of the distributor is worst.. from last 2 years they deliver gas to my residence after 2 bookings, I don't know why they don't deliver at the first instance and cancel my booking, after booking for the second time I have to remind them twice for delivery... please look into this issue seriously",1,2025-10-23 07:53:26,"Hi Santoshi ,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no.-117765 in your mail. - BPCL Customer Support",
BPCL,super,5,2025-10-23 07:49:30,"Hi Arul,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,excellent,4,2025-10-23 07:48:08,"Hi Bhatia,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited",
BPCL,very good service,4,2025-10-23 07:44:34,"Hi Gopi,
We are happy to hear your feedback. BPCL committed to deliver an energizing experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you. Also spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,best app,5,2025-10-23 06:13:49,"Hi Antaryami,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,Good,5,2025-10-23 05:48:59,"Hi Prasadi,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good job,5,2025-10-23 04:46:40,"Hi Masira,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,"worst service from the gas truck driver,very rash",2,2025-10-22 23:19:02,"Hi Sainaz,
We regret the inconvenience caused. You can contact your distributor or call our customer care 1800224344 to understand the process get this issue resolved. Do let us know on support@hellobpcl.in on how we can improve your app experience for a 5-star review. Please include token no. 117758 in your mail. - BPCL Customer Support

",
BPCL,good,5,2025-10-22 22:35:06,"Hi Chiranjive,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good service,5,2025-10-22 22:08:17,"Hi Devang,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,excellent,5,2025-10-22 21:29:28,"Hi Haroon,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,I am very happy,5,2025-10-22 21:20:02,"Hi Vijay,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,good,5,2025-10-22 20:49:13,"Hi Reshma,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,superb service,5,2025-10-22 20:14:19,"Hi Annapurna,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,best sarvic,3,2025-10-22 20:06:11,"Hi Shriram,
We are happy to hear your feedback. We at BPCL are committed to deliver an enhanced experience to you. Kindly tell us at support@hellobpcl.in what we can do to turn it into a 5 star experience for you.
- Bharat Petroleum Corporation Limited
",
BPCL,Supportive app.,5,2025-10-22 19:40:48,"Hi Amit,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,very nice app but login bar bar krna pdta h,5,2025-10-22 19:26:48,"Hi Pawan,
Kindly share details on the issue you are facing by sending us a mail on support@hellobpcl.in and we will immediately look into this. Do mention your registered mobile number and LPG ID in the mail. Please include token no. 117749 in your mail. - BPCL Customer Support

",
BPCL,"It's really nice to work easy , and simple & quick response",5,2025-10-22 19:17:24,"Hi Jagadeesh,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
BPCL,Easy and convenient,5,2025-10-22 18:52:01,"Hi Paras,
We are extremely happy to know you had a great experience with BPCL. It motivates us to keep energizing lives through our offerings. Kindly spread the word and invite your friends and family to experience Hello BPCL.
- Bharat Petroleum Corporation Limited
",
